myo_vol,bp_vol,num_slices,distance
13.17019825846531,12.726405651143388,2.0,17.96867979577144
11.13397335428237,10.54660078576806,3.0,8.98433989788572
10.350809929596624,9.558944689081034,4.0,5.9895599319238135
10.021228655041371,8.928063041417516,5.0,4.492169948942859
9.78171117432498,8.604355492547407,6.0,3.593735959154288
9.582874682613099,8.405954091627018,7.0,2.994779965961907
9.470683414235493,8.225080634021019,8.0,2.566954256538776
9.394697915292772,8.07147804566748,9.0,2.2460849744714295
9.286287793079332,8.005670563454304,10.0,1.996519977307938
9.237412594168385,7.945192943436904,11.0,1.796867979577144
9.116734230091804,7.896897865581279,12.0,1.6335163450701302
9.098836177078157,7.838160608729851,13.0,1.4973899829809536
9.04051727675701,7.834646413875495,14.0,1.382206138136265
9.040875868068673,7.7654382907233135,15.0,1.283477128269388
9.037705920873526,7.731563364814294,16.0,1.1979119863847631
9.00230040771585,7.696212238005559,17.0,1.1230424872357148
8.971060249047326,7.668859103687495,18.0,1.0569811644571443
8.951267883630427,7.668475200047941,19.0,0.998259988653969
8.9115753903715,7.655765969033302,20.0,0.9457199892511283
8.902610230115222,7.626053847877454,21.0,0.8984339897885711
8.888904870183225,7.622169108667709,22.0,0.8556514188462587
8.869919090190844,7.61151786007079,23.0,0.8167581725350651
8.877554675622568,7.592145141627482,24.0,0.7812469476422366
8.848658971970199,7.5749306798771325,25.0,0.7486949914904759
8.847136154199983,7.557004939267665,26.0,0.7187471918308572
8.822135167950398,7.567567604944192,27.0,0.6911030690681317
8.823641251459412,7.552692706089764,28.0,0.6655066591026455
8.817581058292213,7.533286275548621,29.0,0.6417385641346949
8.81283899732582,7.535022352105801,30.0,0.6196096481300497
8.817114889587026,7.518803967774656,31.0,0.5989559931923807
8.810588527714643,7.504474042029062,32.0,0.5796348321216588
8.797127906352866,7.505316153238407,33.0,0.5615212436178574
8.772221430646713,7.508480449903804,34.0,0.5445054483567101
8.77987623655051,7.497638080447378,35.0,0.5284905822285721
8.777024380942413,7.489652884744703,36.0,0.5133908513077559
8.76998005384206,7.482836462344652,37.0,0.4991299943269845
8.755202645878757,7.492263429493634,38.0,0.48563999448030837
8.761469067306747,7.479897691209151,39.0,0.47285999462556505
8.737292463609439,7.484230984112246,40.0,0.4607353793787544
8.741735409961025,7.471052753408402,41.0,0.44921699489428557
8.737365931097692,7.4702966505085575,42.0,0.43826048282369356
8.73724465143456,7.474549018697181,43.0,0.42782570942312936
8.731057978386088,7.45796208569926,44.0,0.4178762743202655
8.72722908743562,7.456368439195562,45.0,0.40837908626753344
8.72705109574819,7.45687604511897,46.0,0.39930399546158835
8.729718391469913,7.4491326901631085,47.0,0.3906234738211174
8.723385224398566,7.45782645620958,48.0,0.38231233608024273
8.720579120224736,7.44576310115294,49.0,0.37434749574523885
8.704035680818627,7.449375908617997,50.0,0.3667077509341109
8.717914189126857,7.440052534514611,51.0,0.3593735959154295
8.71870758998192,7.44107627755341,52.0,0.35232705481904814
8.710182960447243,7.431769075215029,53.0,0.34555153453406584
8.695084236463842,7.442515312579654,54.0,0.3390316942598389
8.706891889075724,7.432801021323075,55.0,0.3327533295513236
8.711150505004541,7.4224906880216315,56.0,0.3267032690140257
8.69800878541606,7.427699063827575,57.0,0.32086928206734655
8.695861955852791,7.429976747764251,58.0,0.31523999641704276
8.699865422845289,7.420248401936338,59.0,0.30980482406502485
8.696653735705285,7.4225751586529665,60.0,0.30455389484358375
8.690938560054324,7.4174278133569995,61.0,0.29947799659619034
8.695467783867427,7.412021275325046,62.0,0.2945685212421556
8.689745569174427,7.410789169990039,63.0,0.2898174160608294
8.68379063990837,7.416433320119293,64.0,0.285217139615419
8.68862714022453,7.412927342982511,65.0,0.2807606218089287
8.685483190899461,7.412742220217857,66.0,0.27644122762725265
8.686983189222582,7.409200642026973,67.0,0.27225272417835505
8.68804877793171,7.406349232904964,68.0,0.2681892506831551
8.683132519383419,7.406652917873566,69.0,0.2642452911142852
8.677223741626845,7.41035285874751,70.0,0.2604156492140783
8.683604172426332,7.3988432209775645,71.0,0.25669542565387793
8.676016784317952,7.404571186870384,72.0,0.2530799971235415
8.676254245841442,7.4018008024292286,73.0,0.2495649971634914
8.662717260085627,7.403218820933479,74.0,0.24614629857221126
8.67141827049011,7.403187409343593,75.0,0.24281999724015507
8.678146890784477,7.395325201149222,76.0,0.239582397276953
8.67954605117186,7.389559103186188,77.0,0.23642999731278252
8.665482923487161,7.3981821089956785,78.0,0.23335947786716146
8.66282500121945,7.399220937159178,79.0,0.2303676896893772
8.665356323010275,7.39527673533953,80.0,0.2274516429844487
8.666682248428671,7.3928995699866595,81.0,0.22460849744714365
8.661690790181824,7.39380399482638,82.0,0.22183555303421573
8.668600362100896,7.393572103618612,83.0,0.21913024141184678
8.664335117080558,7.39020056551351,84.0,0.21649011802134244
8.66094837335509,7.388773976945916,85.0,0.21391285471156554
8.657794879173041,7.389223692637949,86.0,0.21139623289142923
8.663669497657313,7.384806122385592,87.0,0.20893813716013274
8.661907502070292,7.388741827380015,88.0,0.20653654937668325
8.655735759651765,7.388434945160291,89.0,0.20418954313376586
8.65703569894199,7.386081721727257,90.0,0.20189527860417328
8.662367598079703,7.381895398718502,91.0,0.19965199773079417
8.654242715826841,7.3891325682575575,92.0,0.19745801973375215
8.65707714628167,7.383869071439299,93.0,0.1953117369105587
8.658727806297083,7.38012228678326,94.0,0.1932116107072196
8.653678125251009,7.383537017875027,95.0,0.19115616804012137
8.649971327108037,7.381658770393272,96.0,0.18914399785022531
