myo_vol,bp_vol,num_slices,distance
3.68423398974985,0.9551697911511723,2.0,17.96867979577144
5.485509866527069,5.908678452288521,3.0,8.98433989788572
6.007618816317566,7.272688083616197,4.0,5.9895599319238135
6.4089900714690105,7.739322957491453,5.0,4.492169948942859
6.540169945103875,8.141999485017378,6.0,3.593735959154288
6.636325010023625,8.379994147963545,7.0,2.994779965961907
6.749759394948342,8.495914765982503,8.0,2.566954256538776
6.8070981456842645,8.600802724645774,9.0,2.2460849744714295
6.798033754194847,8.74039435358282,10.0,1.996519977307938
6.862572221599508,8.810298940749215,11.0,1.796867979577144
6.835873468485218,8.867493602976259,12.0,1.6335163450701302
6.871274037429347,8.921682183371187,13.0,1.4973899829809536
6.847009358673062,9.02476523243239,14.0,1.382206138136265
6.89800104319243,9.025482415055722,15.0,1.283477128269388
6.917828752119004,9.073093778810435,16.0,1.1979119863847631
6.935177997429747,9.076411346095558,17.0,1.1230424872357148
6.928219743962875,9.105444058836673,18.0,1.0569811644571443
6.927110689004166,9.15808151341522,19.0,0.998259988653969
6.919248522070184,9.177698764891266,20.0,0.9457199892511283
6.939583291693598,9.176427841789794,21.0,0.8984339897885711
6.949901159034702,9.200761848199676,22.0,0.8556514188462587
6.946821620315697,9.221697060959134,23.0,0.8167581725350651
6.97579041234212,9.2243540383222,24.0,0.7812469476422366
6.962099240153312,9.231684372309285,25.0,0.7486949914904759
6.95837921388606,9.252525221221763,26.0,0.7187471918308572
6.95193317646749,9.278289289782574,27.0,0.6911030690681317
6.958533912834146,9.289575619288376,28.0,0.6655066591026455
6.980046735302376,9.27161949138554,29.0,0.6417385641346949
6.971269903818823,9.30441204857681,30.0,0.6196096481300497
6.978306372136394,9.310653350965097,31.0,0.5989559931923807
6.9941520980588,9.297544486473047,32.0,0.5796348321216588
6.984533609089628,9.31666304252259,33.0,0.5615212436178574
6.965609631766492,9.33462289820549,34.0,0.5445054483567101
6.984653578976994,9.331947206172257,35.0,0.5284905822285721
6.983589617461668,9.340612459750712,36.0,0.5133908513077559
6.984760218876868,9.342995099799355,37.0,0.4991299943269845
6.969287057620867,9.3695905143964,38.0,0.48563999448030837
6.976268315271001,9.37211565014222,39.0,0.47285999462556505
6.963479816703239,9.379866255334761,40.0,0.4607353793787544
6.980046735302363,9.368629198931417,41.0,0.44921699489428557
6.982752787786038,9.37417660652295,42.0,0.43826048282369356
6.9781820604816875,9.395620366960776,43.0,0.42782570942312936
6.9883944074647095,9.374783709952926,44.0,0.4178762743202655
6.985683138737618,9.383669496519158,45.0,0.40837908626753344
6.994984852476941,9.385779027629424,46.0,0.39930399546158835
6.997355782007365,9.388931859451795,47.0,0.3906234738211174
6.9962932106016895,9.402503794224332,48.0,0.38231233608024273
6.997450366962061,9.396203077842248,49.0,0.37434749574523885
6.980446308478223,9.409605428115874,50.0,0.3667077509341109
6.997798439595262,9.405764197985295,51.0,0.3593735959154295
6.992715555407585,9.421268786307984,52.0,0.35232705481904814
6.993601486883466,9.410824638575546,53.0,0.34555153453406584
6.966624594847857,9.441410447698814,54.0,0.3390316942598389
6.99890066960037,9.4188942712041,55.0,0.3327533295513236
7.001999043418549,9.417131933755702,56.0,0.3267032690140257
6.991934037284194,9.426387501501985,57.0,0.32086928206734655
6.990008024476,9.435318312485254,58.0,0.31523999641704276
6.998275539152814,9.42796283022982,59.0,0.30980482406502485
6.987458027598125,9.44430734257532,60.0,0.30455389484358375
6.991359095881156,9.435741953519074,61.0,0.29947799659619034
7.004761318786322,9.427457396890942,62.0,0.2945685212421556
7.001731098942855,9.429334890734685,63.0,0.2898174160608294
6.991131191180841,9.445241435799971,64.0,0.285217139615419
7.007783773259991,9.435361249076525,65.0,0.2807606218089287
6.992597431210791,9.45249294899152,66.0,0.27644122762725265
6.9992302838363365,9.448933115242953,67.0,0.27225272417835505
6.997482836424081,9.453856666397668,68.0,0.2681892506831551
6.999241917279944,9.452300997171726,69.0,0.2642452911142852
7.001706689922284,9.452303779082165,70.0,0.2604156492140783
7.005592780345696,9.447831261939834,71.0,0.25669542565387793
7.000545026817035,9.45543440786359,72.0,0.2530799971235415
7.005608319302508,9.45213037333192,73.0,0.2495649971634914
6.990327990306799,9.45946632195105,74.0,0.24614629857221126
7.001742478824082,9.460783192451055,75.0,0.24281999724015507
7.014070835197063,9.451274694775368,76.0,0.239582397276953
7.005636943696718,9.459191057228987,77.0,0.23642999731278252
7.002677106989715,9.460460195952614,78.0,0.23335947786716146
7.000629876592182,9.464541617063603,79.0,0.2303676896893772
7.001112840080311,9.466206570141088,80.0,0.2274516429844487
7.006641659932337,9.463098287034175,81.0,0.22460849744714365
7.001076123557834,9.467962843800152,82.0,0.22183555303421573
7.007743978370522,9.471276136819354,83.0,0.21913024141184678
7.007960692708326,9.466646504859334,84.0,0.21649011802134244
7.008793805454548,9.464147166620817,85.0,0.21391285471156554
7.004079103138331,9.469231147676012,86.0,0.21139623289142923
7.012223217091773,9.465545672736274,87.0,0.20893813716013274
7.01042807505311,9.472447112877198,88.0,0.20653654937668325
7.000219126544258,9.479043375699598,89.0,0.20418954313376586
7.006812151969992,9.474198601960337,90.0,0.20189527860417328
7.016884422315376,9.468011187221432,91.0,0.19965199773079417
7.001920805314197,9.484766167041764,92.0,0.19745801973375215
7.011401647776188,9.475477092976847,93.0,0.1953117369105587
7.0108539703773625,9.476493118457697,94.0,0.1932116107072196
7.005041312685945,9.483180735668029,95.0,0.19115616804012137
7.001824174392302,9.483269897610741,96.0,0.18914399785022531
7.003704797089728,9.48077385043848,97.0,0.18717374787261853
