myo_vol,bp_vol,num_slices,distance
11.56471323785953,14.331890671749168,2.0,17.96867979577144
9.783016446699456,11.897557693350974,3.0,8.98433989788572
9.097748450099429,10.81200616857823,4.0,5.9895599319238135
8.856273060821321,10.093018635637561,5.0,4.492169948942859
8.63829257428379,9.7477740925886,6.0,3.593735959154288
8.473393164308291,9.515435609931826,7.0,2.994779965961907
8.39476604270293,9.300998005553582,8.0,2.566954256538776
8.327637749158441,9.13853821180181,9.0,2.2460849744714295
8.223215959200346,9.06874239733329,10.0,1.996519977307938
8.195805239336343,8.986800298268946,11.0,1.796867979577144
8.089128888004144,8.924503207668941,12.0,1.6335163450701302
8.072021909156845,8.864974876651164,13.0,1.4973899829809536
8.012364267938798,8.862799422693707,14.0,1.382206138136265
8.01716939151516,8.789144767276825,15.0,1.283477128269388
8.01089165295221,8.758377632735609,16.0,1.1979119863847631
7.987451136560571,8.711061509160839,17.0,1.1230424872357148
7.957554640630477,8.682364712104345,18.0,1.0569811644571443
7.936781188134725,8.682961895543643,19.0,0.998259988653969
7.902393749263288,8.664947610141514,20.0,0.9457199892511283
7.900813682704704,8.627850395287973,21.0,0.8984339897885711
7.889439166298559,8.621634812552376,22.0,0.8556514188462587
7.870199112466992,8.611237837794643,23.0,0.8167581725350651
7.8827101223804545,8.586989694869594,24.0,0.7812469476422366
7.853932649921431,8.569657001925902,25.0,0.7486949914904759
7.848341733250762,8.555799360216886,26.0,0.7187471918308572
7.828622079839442,8.561080693055148,27.0,0.6911030690681317
7.827766773155313,8.548567184393862,28.0,0.6655066591026455
7.828371065921286,8.522496267919546,29.0,0.6417385641346949
7.818131429190476,8.529729920241145,30.0,0.6196096481300497
7.820321886278668,8.515596971083012,31.0,0.5989559931923807
7.822371023554725,8.49269154618898,32.0,0.5796348321216588
7.806752492219015,8.495691567372257,33.0,0.5615212436178574
7.782192111460639,8.498509769089877,34.0,0.5445054483567101
7.791708268344081,8.485806048653805,35.0,0.5284905822285721
7.786509116197015,8.480168149490103,36.0,0.5133908513077559
7.781236230176306,8.47158028601041,37.0,0.4991299943269845
7.763195641276813,8.48427043409558,38.0,0.48563999448030837
7.76877507724455,8.472591681271348,39.0,0.47285999462556505
7.749636366922417,8.47188708079927,40.0,0.4607353793787544
7.756907403418695,8.455880759950727,41.0,0.44921699489428557
7.753636263504622,8.45402631810163,42.0,0.43826048282369356
7.749277775610753,8.462515894520989,43.0,0.42782570942312936
7.747853973518982,8.441166090566364,44.0,0.4178762743202655
7.7429350559555745,8.440662470675607,45.0,0.40837908626753344
7.746646512252697,8.437280628614465,46.0,0.39930399546158835
7.748210316836578,8.43064076479644,47.0,0.3906234738211174
7.7430423559089645,8.438169324699183,48.0,0.38231233608024273
7.739993248899461,8.426348972478221,49.0,0.37434749574523885
7.72348310725801,8.42992848217862,50.0,0.3667077509341109
7.736871472470512,8.421095251170962,51.0,0.3593735959154295
7.734634593930712,8.425149273604617,52.0,0.35232705481904814
7.728969554326541,8.412982481335726,53.0,0.34555153453406584
7.70627884334646,8.431320705697038,54.0,0.3390316942598389
7.727937608218537,8.411755302180262,55.0,0.3327533295513236
7.730297646148122,8.403343546878054,56.0,0.3267032690140257
7.716024407975275,8.409683441268362,57.0,0.32086928206734655
7.713930738001188,8.411907965615855,58.0,0.31523999641704276
7.718660672376938,8.40145315240469,59.0,0.30980482406502485
7.711947407096176,8.407281487262079,60.0,0.30455389484358375
7.708286007469459,8.400080365941866,61.0,0.29947799659619034
7.716727482088024,8.390761577104449,62.0,0.2945685212421556
7.711422871724245,8.389111867440219,63.0,0.2898174160608294
7.702142939865759,8.398081020161902,64.0,0.285217139615419
7.711916296260974,8.389638186946064,65.0,0.2807606218089287
7.70291430962065,8.395311101496663,66.0,0.27644122762725265
7.7054579173247655,8.390725913924793,67.0,0.27225272417835505
7.705003344856023,8.389394665980653,68.0,0.2681892506831551
7.702642623968031,8.387142813288955,69.0,0.2642452911142852
7.699593650135069,8.38798295023928,70.0,0.2604156492140783
7.7039040216408745,8.378543371763024,71.0,0.25669542565387793
7.697246344640271,8.383341626548066,72.0,0.2530799971235415
7.698387691962993,8.379667356307676,73.0,0.2495649971634914
7.684120588098162,8.381815492920941,74.0,0.24614629857221126
7.693169542267771,8.381436137565927,75.0,0.24281999724015507
7.702325263626039,8.37114682830767,76.0,0.239582397276953
7.699733038489363,8.369372115868686,77.0,0.23642999731278252
7.689749444592972,8.373915587889869,78.0,0.23335947786716146
7.687719600440851,8.374326337937779,79.0,0.2303676896893772
7.688054285665088,8.372578772684719,80.0,0.2274516429844487
7.6901753532736326,8.369406465141703,81.0,0.22460849744714365
7.685153680388484,8.37034110461972,82.0,0.22183555303421573
7.691237876822343,8.370934588897168,83.0,0.21913024141184678
7.688368809128809,8.366166873465263,84.0,0.21649011802134244
7.6866557795496036,8.363066570751402,85.0,0.21391285471156554
7.682218950343914,8.364799621467077,86.0,0.21139623289142923
7.688206061522571,8.360269558520336,87.0,0.20893813716013274
7.6861038786687415,8.364545450781566,88.0,0.20653654937668325
7.6775231108255415,8.366647593986515,89.0,0.20418954313376586
7.6811612742493,8.361956146419944,90.0,0.20189527860417328
7.688924467248081,8.35533852955012,91.0,0.19965199773079417
7.677726855889011,8.365648428195392,92.0,0.19745801973375215
7.683372330408796,8.357573887312173,93.0,0.1953117369105587
7.68328232214548,8.355567770934863,94.0,0.1932116107072196
7.677778737185151,8.359436405940883,95.0,0.19115616804012137
